Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
0.045 ac Commercial Property with Service Charge Included at Kitengela Empakasi,"Kitengella Empakasi, Kitengela Empakasi, Kitengela",,,,14/06/2024,"['Fibre Internet', 'Gated Community', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Service Charge Included']",/listings/0045-ac-commercial-property-for-sale-kitengela-3-3595303,commercial-property,sale,"KSh 420,000"
"12,000 ft² Warehouse with Parking at Bamburi Road","17B, Bamburi Road, Industrial Area",,,12000 ft²,18/07/2024,"['Electric Fence', 'Parking']",/listings/12000-ft2-warehouse-for-sale-industrial-area-2-3596101,commercial-property,sale,"KSh 59,950,000"
Furnished 1.1 ac Commercial Property with Parking at Riverside Drive,"Riverside Drive, Riverside, Westlands",,,1 ac,01/07/2024,"['Balcony', 'CCTV', 'Furnished', 'Parking']",/listings/furnished-11-ac-commercial-property-for-sale-riverside-3-3595733,commercial-property,sale,"KSh 860,000,000"
2.5 ac Warehouse with Parking at Embakasi,Embakasi,,,2 ac,01/07/2024,['Parking'],/listings/25-ac-warehouse-for-sale-embakasi-3-3591481,commercial-property,sale,"KSh 380,000,000"
0.47 ac Commercial Property with Parking at Mucai Drive,"44, Mucai Drive, Ngong Road",,,,04/07/2024,"['CCTV', 'Electric Fence', 'Garden', 'Parking', 'Pet Friendly', 'Wheelchair Access']",/listings/047-ac-commercial-property-for-sale-ngong-road-1-3590973,commercial-property,sale,"KSh 199,000,000"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-sale-industrial-area-1-3590459,commercial-property,sale,"KSh 220,000,000"
"Furnished 5,500 m² Office with Backup Generator in Westlands Area","Westlands Area, Westlands",,,5500 m²,20/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/furnished-5500-m2-office-for-sale-westlands-area-3590243,commercial-property,sale,"KSh 82,500,000"
"2,100 ft² Commercial Property with Fibre Internet at Argwings Kodhek","Argwings Kodhek, Kilimani",,,2100 ft²,22/07/2024,"['Alarm', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/2100-ft2-commercial-property-for-sale-kilimani-2-3589764,commercial-property,sale,"KSh 27,000,000"
Commercial Property in Ngara,Ngara,,,,27/06/2024,[],/listings/commercial-property-for-sale-ngara-6-3588726,commercial-property,sale,"KSh 130,000,000"
Office with Backup Generator in Westlands Area,"Westlands Area, Westlands",,,,01/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-sale-westlands-area-4-3584373,commercial-property,sale,"KSh 14,500"
"Furnished 8,000 m² Commercial Property with Service Charge Included at Kilifi",Kilifi,,,8000 m²,01/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-8000-m2-commercial-property-for-sale-kilifi-town-16-3584243,commercial-property,sale,"KSh 90,000,000"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-sale-industrial-area-1-3584222,commercial-property,sale,"KSh 160,000,000"
Commercial Property with Parking in Hurlingham,Hurlingham,,,,09/07/2024,"['Balcony', 'Garden', 'Parking']",/listings/commercial-property-for-sale-hurlingham-3584054,commercial-property,sale,"KSh 20,000,000"
Furnished Commercial Property with Service Charge Included in Kilifi County,Kilifi County,,,,22/07/2024,"['Aircon', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Furnished', 'Garden', 'Parking', 'Service Charge Included']",/listings/furnished-commercial-property-for-sale-kilifi-10-3581788,commercial-property,sale,"KSh 59,000,000"
"1,550 ft² Office with Parking at Argwings Kodhek","Argwings Kodhek, Hurlingham",,,1550 ft²,20/04/2024,"['Alarm', 'CCTV', 'Electric Fence', 'Parking']",/listings/1550-ft2-office-for-sale-hurlingham-3581816,commercial-property,sale,"KSh 19,500,000"
"1,011 m² Commercial Property with Balcony at Off Makadara Road","Off Makadara road, Mombasa CBD, Mombasa Island",,,1011 m²,06/06/2024,['Balcony'],/listings/1011-m2-commercial-property-for-sale-mombasa-cbd-3-3581596,commercial-property,sale,"KSh 36,000,000"
"1,196 ft² Office with Lift at Muthithi Road","Muthithi road, Parklands, Westlands",,,1196 ft²,20/04/2024,"['CCTV', 'Electric Fence', 'Lift/Elevator', 'Parking']",/listings/1196-ft2-office-for-sale-parklands-3580000,commercial-property,sale,"KSh 16,950,000"
Office with Backup Generator in Kilimani,Kilimani,,,,05/02/2024,"['Backup Generator', 'CCTV']",/listings/office-for-sale-kilimani-1-3577857,commercial-property,sale,"KSh 16,500,000"
1.2 ac Commercial Property with Parking at Serena,"Serena Punda Milia, Serena, Shanzu",,,1 ac,01/07/2024,"['Balcony', 'Garden', 'Parking', 'Wheelchair Access']",/listings/12-ac-commercial-property-for-sale-shanzu-16-3577030,commercial-property,sale,"KSh 50,000,000"
Warehouse with Parking at Industrial Area,Industrial Area,,,,18/06/2024,['Parking'],/listings/warehouse-for-sale-industrial-area-6-3574719,commercial-property,sale,"KSh 218,000,000"
Warehouse with Parking in Industrial Area,Industrial Area,,,,05/02/2024,['Parking'],/listings/warehouse-for-sale-industrial-area-1-3573748,commercial-property,sale,"KSh 200,000,000"
940 ft² Office in Kilimani,Kilimani,,,940 ft²,05/02/2024,[],/listings/940-ft2-office-for-sale-kilimani-1-3573667,commercial-property,sale,"KSh 11,233,000"
Furnished 39 m² Office with Service Charge Included at 1600/Aa Karen - The Water ...,"1600/AA Karen - The waterMark Business, Karen",,,39 m²,20/03/2024,"['Aircon', 'Alarm', 'Furnished', 'Garden', 'Service Charge Included']",/listings/furnished-39-m2-office-for-sale-karen-1-8275,commercial-property,sale,"KSh 103,000,000"
Furnished 46 m² Office with Service Charge Included at 1600/Caf Karen,"1600/Caf Karen, Karen",,,46 m²,12/02/2024,"['Aircon', 'Alarm', 'Furnished', 'Service Charge Included']",/listings/furnished-46-m2-office-for-sale-karen-5-32688,commercial-property,sale,"KSh 95,000,000"
"2,402 m² Office with Service Charge Included in Karen",Karen,,,2402 m²,12/02/2024,"['Backup Generator', 'CCTV', 'Electric Fence', 'Garden', 'Lift/Elevator', 'Service Charge Included']",/listings/2402-m2-office-for-sale-karen-6-3380080,commercial-property,sale,"KSh 100,000,000"
"4,046 m² Commercial Property with Backup Generator at Shanzu","shanzu, Nyali Area, Nyali",,,4046 m²,07/05/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/4046-m2-commercial-property-for-sale-nyali-area-11-3560283,commercial-property,sale,"KSh 260,000,000"
0.25 ac Commercial Property in Kilimani,Kilimani,,,,06/06/2024,[],/listings/025-ac-commercial-property-for-sale-kilimani-2-3564048,commercial-property,sale,"KSh 140,000,000"
Warehouse with Backup Generator in Industrial Area,Industrial Area,,,,06/06/2024,"['Backup Generator', 'CCTV', 'Parking']",/listings/warehouse-for-sale-industrial-area-2-3562260,commercial-property,sale,"KSh 650,000,000"
Warehouse with Backup Generator in Juja,Juja,,,,05/02/2024,['Backup Generator'],/listings/warehouse-for-sale-juja-1-3561541,commercial-property,sale,"KSh 3,200"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-sale-industrial-area-1-3559569,commercial-property,sale,"KSh 350,000,000"
Office in Westlands Area,"Westlands Area, Westlands",,,,05/02/2024,[],/listings/office-for-sale-westlands-area-1-3559306,commercial-property,sale,"KSh 240,000,000"
"5,250 ft² Warehouse in Thika Road",Thika Road,,,5250 ft²,16/05/2024,[],/listings/5250-ft2-warehouse-for-sale-thika-road-9-3557702,commercial-property,sale,"KSh 3,200"
Warehouse with Parking at Shimanzi,"Shimanzi, Mombasa CBD, Mombasa Island",,,,02/07/2024,"['CCTV', 'Parking']",/listings/warehouse-for-sale-mombasa-cbd-3474372,commercial-property,sale,"KSh 392,000"
Commercial Property with Lift in Mombasa CBD,"Mombasa CBD, Mombasa Island",,,,02/07/2024,"['Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-sale-mombasa-cbd-3474369,commercial-property,sale,"KSh 350,000,000"
1.2 ac Commercial Property with Service Charge Included at Serena Mombasa,"Serena, Serena Mombasa, Shanzu",,,1 ac,01/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/12-ac-commercial-property-for-sale-shanzu-16-3554850,commercial-property,sale,"KSh 250,000,000"
Furnished 10 ac Commercial Property with Service Charge Included at Malindi,Malindi,,,10 ac,01/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-10-ac-commercial-property-for-sale-malindi-16-3553896,commercial-property,sale,"KSh 1,300,000,000"
Commercial Property in Parklands,"Parklands, Westlands",,,,05/02/2024,[],/listings/commercial-property-for-sale-parklands-1-3553163,commercial-property,sale,"KSh 40,194,000"
"7,405 ft² Commercial Property at Bunyala Road","Bunyala Road, Industrial Area",,,7405 ft²,01/07/2024,[],/listings/7405-ft2-commercial-property-for-sale-industrial-area-3-3552998,commercial-property,sale,"KSh 90,000,000"
Commercial Property in Mombasa Island,Mombasa Island,,,,05/06/2024,[],/listings/commercial-property-for-sale-mombasa-island-8-3409209,commercial-property,sale,"KSh 80,000,000"
2.6 ac Commercial Property with Backup Generator at La-Marina Mtwapa,"La-marina, La-marina Mtwapa, Mtwapa",,,2 ac,01/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/26-ac-commercial-property-for-sale-mtwapa-16-3552451,commercial-property,sale,"KSh 230,000,000"
"1,950 ft² Office with Parking at Parklands","3rd Parklands Avenue, Parklands, Westlands",,,1950 ft²,01/07/2024,['Parking'],/listings/1950-ft2-office-for-sale-parklands-3-3552395,commercial-property,sale,"KSh 43,000,000"
"11,500 ft² Commercial Property in Industrial Area",Industrial Area,,,11500 ft²,16/05/2024,[],/listings/11500-ft2-commercial-property-for-sale-industrial-area-9-3552038,commercial-property,sale,"KSh 65,000,000"
Warehouse in Eastern ByPass,"Eastern ByPass, Ruiru",,,,05/02/2024,[],/listings/warehouse-for-sale-eastern-bypass-1-3551794,commercial-property,sale,"KSh 50,000,000"
Commercial Property with Fibre Internet at Nakuru Town,"Nakuru town, Nakuru",,,,30/07/2024,"['Fibre Internet', 'Garden', 'Parking']",/listings/commercial-property-for-sale-nakuru-town-18-3530856,commercial-property,sale,"KSh 50,000,000"
Furnished 3 ac Commercial Property with Service Charge Included at Kanamai,"Kanamai, Kikambala",,,3 ac,01/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-3-ac-commercial-property-for-sale-kikambala-16-3550053,commercial-property,sale,"KSh 70,000,000"
Warehouse with Electric Fence in Industrial Area,Industrial Area,,,,05/02/2024,['Electric Fence'],/listings/warehouse-for-sale-industrial-area-1-3547007,commercial-property,sale,"KSh 275,000,000"
Office with Service Charge Included in Kilimani,Kilimani,,,,18/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/office-for-sale-kilimani-4-3546653,commercial-property,sale,"KSh 12,000"
"1,008 ft² Office with Backup Generator at Westlands","WESTLANDS, Westlands Area, Westlands",,,1008 ft²,18/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/1008-ft2-office-for-sale-westlands-area-4-3546634,commercial-property,sale,"KSh 12,096,000"
Commercial Property with Backup Generator at Tsavo Road,"tsavo road, South B",,,,20/04/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking']",/listings/commercial-property-for-sale-south-b-3546603,commercial-property,sale,"KSh 700,000,000"
Warehouse with Parking in Ruiru,Ruiru,,,,05/02/2024,"['Electric Fence', 'Parking']",/listings/warehouse-for-sale-ruiru-1-3546571,commercial-property,sale,"KSh 26,000,000"
Commercial Property with Fibre Internet in Kizingo,"Kizingo, Mombasa Island",,,,05/06/2024,"['Balcony', 'CCTV', 'Fibre Internet', 'Garden', 'Parking']",/listings/commercial-property-for-sale-kizingo-1-3543542,commercial-property,sale,"KSh 115,000,000"
Office with Backup Generator in Westlands Area,"Westlands Area, Westlands",,,,05/02/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Lift/Elevator']",/listings/office-for-sale-westlands-area-1-3539513,commercial-property,sale,"KSh 10,800,000"
Warehouse in Industrial Area,Industrial Area,,,,06/06/2024,[],/listings/warehouse-for-sale-industrial-area-2-3537723,commercial-property,sale,"KSh 80,000,000"
Warehouse with Fibre Internet at Eastern Bypass Rd,"Eastern Bypass Rd, Embakasi",,,,18/06/2024,"['Alarm', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/warehouse-for-sale-embakasi-6-3535566,commercial-property,sale,"KSh 36,000,000"
Warehouse with Fibre Internet at Infinity,"Infinity, Eastern ByPass, Ruiru",,,,18/06/2024,"['Alarm', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/warehouse-for-sale-eastern-bypass-6-3534500,commercial-property,sale,"KSh 36,000,000"
0.9 ac Commercial Property at N/A,"n/a, Industrial Area",,,,05/02/2024,[],/listings/09-ac-commercial-property-for-sale-industrial-area-1-3531388,commercial-property,sale,"KSh 300,000,000"
"11,500 ft² Warehouse with Parking at N/A","n/a, Industrial Area",,,11500 ft²,05/02/2024,"['Aircon', 'Alarm', 'Parking']",/listings/11500-ft2-warehouse-for-sale-industrial-area-1-3526947,commercial-property,sale,"KSh 80,000,000"
Commercial Property with Backup Generator at N/A,"n/a, Industrial Area",,,,05/02/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-sale-industrial-area-1-3526543,commercial-property,sale,"KSh 360,000,000"
"6,500 ft² Warehouse with Parking at N/A","N/A, Mtwapa",,,6500 ft²,05/02/2024,"['CCTV', 'Electric Fence', 'Parking']",/listings/6500-ft2-warehouse-for-sale-mtwapa-1-3524399,commercial-property,sale,KSh 1
Commercial Property with Fibre Internet at Cbd,"Cbd, Nairobi CBD",,,,18/06/2024,['Fibre Internet'],/listings/commercial-property-for-sale-nairobi-cbd-6-3523417,commercial-property,sale,Price not communicated
"150,000 ft² Warehouse with Parking at Lunga Lunga Rd","N/A, Lunga Lunga Rd, Industrial Area",,,150000 ft²,05/02/2024,"['CCTV', 'Electric Fence', 'Parking']",/listings/150000-ft2-warehouse-for-sale-industrial-area-1-3522275,commercial-property,sale,"KSh 550,000,000"
"6,000 ft² Warehouse with Backup Generator at N/A","N/A, Ruiru",,,6000 ft²,05/02/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/6000-ft2-warehouse-for-sale-ruiru-1-3522254,commercial-property,sale,"KSh 22,800,000"
"8,500 ft² Warehouse with Parking in Industrial Area",Industrial Area,,,8500 ft²,12/06/2024,['Parking'],/listings/8500-ft2-warehouse-for-sale-industrial-area-3-3505293,commercial-property,sale,"KSh 50,000,000"
"12,000 ft² Commercial Property with Lift in Westlands Area","Westlands Area, Westlands",,,12000 ft²,05/02/2024,['Lift/Elevator'],/listings/12000-ft2-commercial-property-for-sale-westlands-area-1-3500905,commercial-property,sale,"KSh 120,000,000"
1.5 ac Commercial Property with Backup Generator in Nyali Area,"Nyali, Nyali Area",,,1 ac,17/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/15-ac-commercial-property-for-sale-nyali-area-13-3487245,commercial-property,sale,"KSh 280,000,000"
0.77 ac Warehouse with Parking at Zam,"Nairobi, Zam, Kikuyu Town, Kikuyu",,,,05/02/2024,['Parking'],/listings/077-ac-warehouse-for-sale-kikuyu-town-1-3486822,commercial-property,sale,"KSh 150,000,000"
0.257 ac Warehouse with Fibre Internet at Airport North Road,"Nairobi, Airport North Road, Embakasi",,,,05/02/2024,"['Fibre Internet', 'Parking']",/listings/0257-ac-warehouse-for-sale-embakasi-1-3486818,commercial-property,sale,"KSh 120,000,000"
Commercial Property with Parking in Nairobi West,Nairobi West,,,,22/05/2024,"['CCTV', 'Parking']",/listings/commercial-property-for-sale-nairobi-west-3484683,commercial-property,sale,"KSh 150,000,000"
Commercial Property at Maasai Rd,"Maasai Rd, Mombasa Road",,,,18/06/2024,[],/listings/commercial-property-for-sale-mombasa-road-11-3484184,commercial-property,sale,"KSh 340,000,000"
Commercial Property with Service Charge Included in Waiyaki Way,"Waiyaki Way, Westlands",,,,03/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/commercial-property-for-sale-waiyaki-way-10-3480582,commercial-property,sale,"KSh 400,000,000"
Commercial Property in Athi River,Athi River,,,,06/06/2024,[],/listings/commercial-property-for-sale-athi-river-area-2-3474813,commercial-property,sale,Price not communicated
Commercial Property in Westlands Area,"Westlands Area, Westlands",,,,06/06/2024,[],/listings/commercial-property-for-sale-westlands-area-3-3472714,commercial-property,sale,"KSh 400,000,000"
"90,000 ft² Warehouse with Backup Generator at Kenya","Kiambu County, Kenya, Limuru",,,90000 ft²,05/02/2024,"['Backup Generator', 'Electric Fence', 'Parking']",/listings/90000-ft2-warehouse-for-sale-limuru-1-3472028,commercial-property,sale,"KSh 650,000,000"
"5,102 ft² Warehouse with Backup Generator at Off Baba Dogo Rd","Nairobi, Off Baba Dogo Rd, Ruaraka",,,5102 ft²,05/02/2024,"['Backup Generator', 'CCTV', 'Electric Fence', 'Parking']",/listings/5102-ft2-warehouse-for-sale-ruaraka-1-3470024,commercial-property,sale,"KSh 27,423,250"
Commercial Property with Fibre Internet in Industrial Area,Industrial Area,,,,20/04/2024,"['CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/commercial-property-for-sale-industrial-area-5-3464820,commercial-property,sale,"KSh 290,000,000"
"3,587 ft² Office with Backup Generator in Riverside","Riverside Drive, Riverside, Westlands",,,3587 ft²,05/02/2024,"['Alarm', 'Backup Generator', 'CCTV']",/listings/3587-ft2-office-for-sale-riverside-1-3461999,commercial-property,sale,"KSh 65,000,000"
Warehouse with Parking in South C,South C,,,,20/04/2024,"['CCTV', 'Electric Fence', 'Parking']",/listings/warehouse-for-sale-south-c-5-3460262,commercial-property,sale,"KSh 50,000,000"
Warehouse with Electric Fence in Athi River,Athi River,,,,05/02/2024,['Electric Fence'],/listings/warehouse-for-sale-athi-river-area-2-3460231,commercial-property,sale,"KSh 19,200,000"
"5,747 m² Commercial Property with Backup Generator at Mtwapa","Mtomondoni Creek Rd Mtwapa, Mtwapa",,,5747 m²,18/06/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Garden']",/listings/5747-m2-commercial-property-for-sale-mtwapa-11-3450035,commercial-property,sale,"KSh 120,000,000"
385 m² Commercial Property with Backup Generator at Mombasa Cbd,"Mombasa Cbd, Mombasa CBD, Mombasa Island",,,385 m²,18/06/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Lift/Elevator']",/listings/385-m2-commercial-property-for-sale-mombasa-cbd-11-3449952,commercial-property,sale,"KSh 215,000,000"
986 m² Commercial Property in Nairobi CBD,Nairobi CBD,,,986 m²,06/06/2024,[],/listings/986-m2-commercial-property-for-sale-nairobi-cbd-3-3449817,commercial-property,sale,"KSh 150,000,000"
2.5 ac Commercial Property in Mombasa Road,Mombasa Road,,,2 ac,12/06/2024,[],/listings/25-ac-commercial-property-for-sale-mombasa-road-11-3449625,commercial-property,sale,"KSh 200,000,000"
Commercial Property in Dagoretti Corner,Dagoretti Corner,,,,08/06/2024,[],/listings/commercial-property-for-sale-dagoretti-corner-11-3446142,commercial-property,sale,"KSh 110,000,000"
Office with Backup Generator at Westlands,"Westlands, Westlands Area",,,,18/06/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator']",/listings/office-for-sale-westlands-area-12-3445524,commercial-property,sale,"KSh 65,000,000"
"2,300 ft² Shop with Lift at Woodvale Grove","Woodvale Grove, Westlands Area, Westlands",,,2300 ft²,30/04/2024,['Lift/Elevator'],/listings/2300-ft2-shop-for-sale-westlands-area-6-3444666,commercial-property,sale,"KSh 28,750,000"
511 m² Warehouse in Kisumu,Kisumu,,,511 m²,06/06/2024,[],/listings/511-m2-warehouse-for-sale-kisumu-4-3444493,commercial-property,sale,"KSh 20,000,000"
Warehouse in Nakuru,Nakuru,,,,06/06/2024,[],/listings/warehouse-for-sale-nakuru-town-3-3437155,commercial-property,sale,"KSh 650,000,000"
Commercial Property in Kisumu,Kisumu,,,,06/06/2024,[],/listings/commercial-property-for-sale-kisumu-2-3427824,commercial-property,sale,"KSh 150,000,000"
"5,325 ft² Commercial Property with Backup Generator in Karen",Karen,,,5325 ft²,12/02/2024,"['Backup Generator', 'Parking']",/listings/5325-ft2-commercial-property-for-sale-karen-8-3427504,commercial-property,sale,"KSh 95,000,000"
"19,587 ft² Commercial Property with Backup Generator in Karen",Karen,,,19587 ft²,12/02/2024,"['Backup Generator', 'Parking']",/listings/19587-ft2-commercial-property-for-sale-karen-7-3427503,commercial-property,sale,"KSh 103,000,000"
Warehouse in Kisumu,Kisumu,,,,06/06/2024,[],/listings/warehouse-for-sale-kisumu-3-3427216,commercial-property,sale,"KSh 130,000,000"
511 m² Office with Backup Generator in Westlands Area,"Westlands Area, Westlands",,,511 m²,06/06/2024,"['Backup Generator', 'CCTV', 'Lift/Elevator']",/listings/511-m2-office-for-sale-westlands-area-2-3412521,commercial-property,sale,"KSh 14,500"
Commercial Property in Shanzu,Shanzu,,,,05/06/2024,[],/listings/commercial-property-for-sale-shanzu-10-3410214,commercial-property,sale,"KSh 28,000,000"
381 m² Office with Backup Generator at Ndege Road,"Ndege Road, Karen",,,381 m²,12/02/2024,"['Backup Generator', 'Garden', 'Parking']",/listings/381-m2-office-for-sale-karen-8-3404523,commercial-property,sale,"KSh 83,500,000"
128 m² Warehouse in Imara Daima,Imara Daima,,,128 m²,22/04/2024,[],/listings/128-m2-warehouse-for-sale-imara-daima-5-3402698,commercial-property,sale,"KSh 95,000,000"
"4,040 ft² Warehouse with Parking at Baba Dogo Road","Baba Dogo Road, Ruaraka",,,4040 ft²,05/02/2024,"['Electric Fence', 'Parking']",/listings/4040-ft2-warehouse-for-sale-ruaraka-2-3399571,commercial-property,sale,"KSh 22,220,000"
Shop in Likoni,Likoni,,,,05/06/2024,[],/listings/shop-for-sale-likoni-10-3397847,commercial-property,sale,"KSh 15,500,000"
Commercial Property in Nyali Area,"Nyali Area, Nyali",,,,05/06/2024,[],/listings/commercial-property-for-sale-nyali-area-1-3391990,commercial-property,sale,"KSh 40,000,000"
Furnished 274 m² Office with Service Charge Included at 1600/A Karen - The Water ...,"1600/A Karen - The waterMark Cove, Karen",,,274 m²,12/02/2024,"['Aircon', 'Alarm', 'Furnished', 'Service Charge Included']",/listings/furnished-274-m2-office-for-sale-karen-6-8272,commercial-property,sale,"KSh 676,000,000"
Furnished Commercial Property with Service Charge Included at Karen,Karen,,,,27/07/2024,"['Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Parking', 'Pet Friendly', 'Service Charge Included']",/listings/furnished-commercial-property-for-sale-karen-3710068,commercial-property,sale,"KSh 140,000,000"
Commercial Property with Backup Generator in Kikuyu Town,"Kikuyu Town, Kikuyu",,,,23/07/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-sale-kikuyu-town-3708671,commercial-property,sale,"KSh 300,000,000"
Furnished Commercial Property with Backup Generator at Watamu,Watamu,,,,03/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Fibre Internet', 'Furnished', 'Garden', 'Parking', 'Wheelchair Access']",/listings/furnished-commercial-property-for-sale-watamu-3703461,commercial-property,sale,"KSh 901,267,000"
Commercial Property with Service Charge Included at Karen,"karen, Karen",,,,22/07/2024,"['Alarm', 'Balcony', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Pet Friendly', 'Service Charge Included']",/listings/commercial-property-for-sale-karen-3693495,commercial-property,sale,"KSh 120,000,000"
"5,701 ft² Warehouse with Backup Generator at Baba Dogo Rd","Baba Dogo Rd, Ruaraka",,,5701 ft²,03/07/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Parking', 'Wheelchair Access']",/listings/5701-ft2-warehouse-for-sale-ruaraka-3686496,commercial-property,sale,"KSh 4,750"
Commercial Property with Backup Generator in Kilimani,Kilimani,,,,02/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-sale-kilimani-3682228,commercial-property,sale,"KSh 11,950"
"8,400 ft² Warehouse with Backup Generator in Athi River",Athi River,,,8400 ft²,03/07/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Parking']",/listings/8400-ft2-warehouse-for-sale-athi-river-area-3679719,commercial-property,sale,"KSh 28,000,000"
Commercial Property in Nairobi CBD,Nairobi CBD,,,,02/07/2024,[],/listings/commercial-property-for-sale-nairobi-cbd-3677435,commercial-property,sale,"KSh 3,600,000,000"
1 ft² Commercial Property with Backup Generator in Kilimani,Kilimani,,,1 ft²,02/07/2024,"['Backup Generator', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking']",/listings/1-ft2-commercial-property-for-sale-kilimani-3677408,commercial-property,sale,"KSh 12,000"
364 m² Commercial Property with Parking at Summit Vine Court,"Summit Vine Court, Utawala",,,364 m²,20/06/2024,"['Balcony', 'Parking']",/listings/364-m2-commercial-property-for-sale-utawala-1-3676609,commercial-property,sale,"KSh 14,500,000"
0.125 ac Commercial Property with Parking in Ngara,Ngara,,,,02/07/2024,['Parking'],/listings/0125-ac-commercial-property-for-sale-ngara-3672134,commercial-property,sale,"KSh 85,000,000"
0.5 ac Commercial Property with Backup Generator in Westlands Area,"Westlands Area, Westlands",,,,02/07/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/05-ac-commercial-property-for-sale-westlands-area-3668777,commercial-property,sale,"KSh 1,200,000,000"
