Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
Serviced 1 Bed Apartment with En Suite at Kileleshwa,"KILELESHWA, Kileleshwa",1,1,,31/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-sale-kileleshwa-3710937,flats-apartments,sale,"KSh 7,100,000"
2 Bed Apartment with En Suite at Kileleshwa,"KILELESHWA, Kileleshwa",2,2,,31/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-sale-kileleshwa-3710941,flats-apartments,sale,"KSh 12,000,000"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-sale-kileleshwa-3710940,flats-apartments,sale,"KSh 25,000,000"
2 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,2,2,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-sale-kileleshwa-3710939,flats-apartments,sale,"KSh 22,000,000"
Serviced 1 Bed Apartment with En Suite at Lavington,"lavington, Lavington",1,1,,31/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-sale-lavington-3710931,flats-apartments,sale,"KSh 7,500,000"
3 Bed Apartment with En Suite at General Mathenge,"0731J, General Mathenge, Westlands",3,4,2300 ft²,31/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-sale-general-mathenge-3710920,flats-apartments,sale,"KSh 25,000,000"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-sale-kileleshwa-3710924,flats-apartments,sale,"KSh 33,000,000"
Serviced 4 Bed Apartment with En Suite at Lavington,"LAVINGTON, Lavington",4,4,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-4-bedroom-apartment-for-sale-lavington-3710923,flats-apartments,sale,"KSh 21,000,000"
3 Bed Apartment with En Suite in Nyali Area,"Nyali Area, Nyali",3,4,,15/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-sale-nyali-area-3692482,flats-apartments,sale,"KSh 26,500,000"
1 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,1,,,02/04/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/1-bedroom-apartment-for-sale-kileleshwa-3643896,flats-apartments,sale,"KSh 7,100,000"
