Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
Land in Thika,Thika,,,,14/06/2024,"['Bus Stop', 'Hospital', 'Shopping Centre']",/listings/land-for-sale-thika-3700048,land,sale,"KSh 25,000,000"
Land in Malindi,Malindi,,,,02/07/2024,"['Bus Stop', 'Hospital', 'Shopping Centre']",/listings/land-for-sale-malindi-3681413,land,sale,"KSh 999,000"
Land at Shanzu,Shanzu,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-shanzu-6-3518490,land,sale,"KSh 80,000,000"
Residential Land in Vipingo,Vipingo,,,,31/07/2024,[],/listings/residential-land-for-sale-vipingo-3711003,land,sale,"KSh 3,000,000"
Residential Land in Kitisuru,"Kitisuru, Westlands",,,,31/07/2024,[],/listings/residential-land-for-sale-kitisuru-3710997,land,sale,"KSh 185,000,000"
0.045 ac Land at Kitengela Ostrich,"Kitengela Ostrich, Kitengela",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/0045-ac-land-for-sale-kitengela-3710981,land,sale,"KSh 700,000"
"3,600 ft² Land at Kikuyu","00100, KIKUYU, Kikuyu Town, Kikuyu",,,3600 ft²,31/07/2024,[],/listings/3600-ft2-land-for-sale-kikuyu-town-3710978,land,sale,"KSh 32,000,000"
Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kilifi-town-3710926,land,sale,"KSh 8,700,000"
0.25 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/025-ac-land-for-sale-kilifi-town-3710922,land,sale,"KSh 3,450,000"
Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kilifi-town-3710916,land,sale,"KSh 13,750,000"
0.5 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/05-ac-land-for-sale-kilifi-town-3710908,land,sale,"KSh 8,100,000"
0.5 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/05-ac-land-for-sale-kilifi-town-3710903,land,sale,"KSh 7,400,000"
0.25 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/025-ac-land-for-sale-kilifi-town-3710898,land,sale,"KSh 4,050,000"
0.25 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/025-ac-land-for-sale-kilifi-town-3710896,land,sale,"KSh 4,050,000"
0.35 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/035-ac-land-for-sale-kilifi-town-3710887,land,sale,"KSh 5,550,000"
1.2 ac Land in Muthaiga,Muthaiga,,,1 ac,31/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/12-ac-land-for-sale-muthaiga-3710857,land,sale,"KSh 280,000,000"
2.5 ac Land in Westlands Area,"Westlands Area, Westlands",,,2 ac,31/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/25-ac-land-for-sale-westlands-area-3710854,land,sale,"KSh 900,000,000"
Land in Ruiru,Ruiru,,,,31/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ruiru-3594028,land,sale,"KSh 7,980,000"
1.3 ac Land at Lavington,Lavington,,,1 ac,14/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/13-ac-land-for-sale-lavington-3700034,land,sale,"KSh 365,000,000"
Land at Kuruwitu Vipingo,"Kuruwitu Vipingo, Vipingo",,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3618869,land,sale,"KSh 2,010,000,000"
1.36 ac Commercial Land at Kingongo,"KINGONGO, Nyeri",,,1 ac,16/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/136-ac-commercial-land-for-sale-nyeri-3565554,land,sale,"KSh 125,000,000"
Land in Thika,Thika,,,,12/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-thika-2-3594022,land,sale,"KSh 6,000,000"
Land at Rungiri,"Rungiri, Kikuyu Town, Kikuyu",,,,12/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kikuyu-town-2-3593622,land,sale,"KSh 6,000,000"
0.5 ac Land at Nkoroi,"Nkoroi, Ongata Rongai",,,,30/07/2024,"['Scenic View', 'Shopping Centre']",/listings/05-ac-land-for-sale-ongata-rongai-3710715,land,sale,"KSh 17,500,000"
1 ac Land at Off Kiganjo Road,"Off Kiganjo Road, Ruiru",,,1 ac,09/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/1-ac-land-for-sale-ruiru-3691165,land,sale,"KSh 25,000,000"
50 ac Land at Isinya,Isinya,,,50 ac,31/07/2024,['Scenic View'],/listings/50-ac-land-for-sale-isinya-3710751,land,sale,"KSh 1,200,000"
5 ac Land at Thika Road,"Clay Works, Thika Road",,,5 ac,12/06/2024,[],/listings/5-ac-land-for-sale-thika-road-3699586,land,sale,"KSh 100,000,000"
Land in Kitisuru,"Kitisuru, Westlands",,,,30/07/2024,[],/listings/land-for-sale-kitisuru-3710716,land,sale,"KSh 90,000,000"
Land in Ngong Road,Ngong Road,,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ngong-road-3619176,land,sale,"KSh 10,000,000"
Land in Ngong,Ngong,,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ngong-3710678,land,sale,"KSh 25,000,000"
Land in Ngong,Ngong,,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ngong-3710708,land,sale,"KSh 60,000,000"
Land in Ngong,Ngong,,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-ngong-3710706,land,sale,"KSh 35,000,000"
Land at Runda,"Runda, Westlands",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-runda-3627881,land,sale,"KSh 70,000,000"
0.045 ac Land at Ostrich Farm,"Kitengela, Ostrich Farm",,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/0045-ac-land-for-sale-kitengela-3603480,land,sale,"KSh 1,500,000"
0.045 ac Land at Enkasiti Paradise Kitengela,"ENKASITI PARADISE KITENGELA, Kitengela",,,,30/07/2024,[],/listings/0045-ac-land-for-sale-kitengela-3665179,land,sale,"KSh 800,000"
0.1148 ac Land at Kitengela (Olturoto),"kitengela (Olturoto), Kitengela",,,,30/07/2024,"['Scenic View', 'School']",/listings/01148-ac-land-for-sale-kitengela-3707571,land,sale,"KSh 499,000"
0.05 ha Residential Land at Lusingetti,"Lusingetti, Kikuyu Town, Kikuyu",,,,23/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-1-3568519,land,sale,"KSh 3,500,000"
Land in Kilifi County,Kilifi County,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kilifi-3488734,land,sale,"KSh 120,000,000"
0.35 ac Land at Green Heart Of Kenya,"Green Heart of Kenya, Kilifi",,,,31/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/035-ac-land-for-sale-kilifi-town-3710871,land,sale,"KSh 5,150,000"
5 ac Land at Isinya -Kiserian Highway,"Isinya -Kiserian highway, Isinya",,,5 ac,30/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-isinya-3710637,land,sale,"KSh 4,900,000"
Land at Ridgeways,"RIDGEWAYS, Kiambu Road",,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kiambu-road-3689733,land,sale,"KSh 39,000,000"
Land at Garden City Mall,"garden city mall, Thika Road",,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-thika-road-3689735,land,sale,"KSh 350,000,000"
Residential Land in Loresho,"Loresho, Westlands",,,,30/07/2024,"['Hospital', 'Scenic View']",/listings/residential-land-for-sale-loresho-3705437,land,sale,"KSh 70,000,000"
Residential Land in Kitisuru,"Kitisuru, Westlands",,,,30/07/2024,[],/listings/residential-land-for-sale-kitisuru-3710581,land,sale,"KSh 42,500,000"
Residential Land in Ridgeways,Ridgeways,,,,30/07/2024,[],/listings/residential-land-for-sale-ridgeways-3710576,land,sale,"KSh 48,000,000"
1 ac Land at Rimpa,"Rimpa, Ongata Rongai",,,1 ac,29/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/1-ac-land-for-sale-ongata-rongai-3710300,land,sale,"KSh 27,000,000"
0.5 ac Land at Kiu Kenda,"Kiu Kenda, Kiambu Road",,,,30/07/2024,"['Hospital', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-kiambu-road-3710515,land,sale,"KSh 20,000,000"
Land in Karen,Karen,,,,30/07/2024,[],/listings/land-for-sale-karen-3710504,land,sale,"KSh 85,000,000"
0.125 ac Residential Land at Diani,Diani,,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/0125-ac-residential-land-for-sale-diani-3673952,land,sale,"KSh 1,700,000"
2 ac Land at Ihindu,"Ihindu, Naivasha",,,2 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/2-ac-land-for-sale-naivasha-3710335,land,sale,"KSh 4,000,000"
Commercial Land at Thogoto Area,"Thogoto, Thogoto area, Kikuyu Town, Kikuyu",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/commercial-land-for-sale-kikuyu-town-3710307,land,sale,"KSh 13,000,000"
Land in Vipingo,Vipingo,,,,29/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3710241,land,sale,"KSh 11,000,000"
"5,000 ft² Commercial Land at Malaa","JOSKA,MALAA, Kangundo",,,5000 ft²,29/07/2024,[],/listings/5000-ft2-commercial-land-for-sale-kangundo-3685372,land,sale,"KSh 950,000"
Residential Land in Kitengela,Kitengela,,,,29/07/2024,[],/listings/residential-land-for-sale-kitengela-3693743,land,sale,"KSh 1,400,000"
"3,200 ft² Land at Sun En Sand","kikambala, Sun en sand, Mombasa CBD, Mombasa Island",,,3200 ft²,06/05/2024,"['Hospital', 'Scenic View', 'School', 'Sea View']",/listings/3200-ft2-land-for-sale-mombasa-cbd-11-3463339,land,sale,"KSh 1,300,000"
0.045 ha Residential Land at Ol Pejeta,"OL PEJETA, Nanyuki",,,,23/07/2024,['Scenic View'],/listings/0045-ha-residential-land-for-sale-nanyuki-3607730,land,sale,"KSh 350,000"
10 ac Land in Isinya,Isinya,,,10 ac,06/06/2024,[],/listings/10-ac-land-for-sale-isinya-2-3489556,land,sale,"KSh 30,000,000"
5 ac Land at Lolldaiga,"Lolldaiga, Nanyuki",,,5 ac,25/04/2024,['Scenic View'],/listings/5-ac-land-for-sale-nanyuki-3-3552148,land,sale,Price not communicated
Land at Upper Burguret,"Upper Burguret, Nanyuki",,,,25/04/2024,['Scenic View'],/listings/land-for-sale-nanyuki-3656600,land,sale,"KSh 63,378,000"
0.25 ac Land at Zaria Village Estate,"Next to Tatu City, Zaria Village Estate, Ruiru",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/025-ac-land-for-sale-ruiru-3710170,land,sale,"KSh 11,000,000"
1.16 m² Land at Lavington,"Maziwa, Njumbi Rd, Lavington",,,1 m²,28/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/116-m2-land-for-sale-lavington-3710124,land,sale,"KSh 195,000,000"
0.47 m² Land at Lavington,"Maziwa, Njumbi Rd, Lavington",,,,28/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/047-m2-land-for-sale-lavington-3710120,land,sale,"KSh 90,000,000"
1.527 ac Land at Kilimani,Kilimani,,,1 ac,28/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/1527-ac-land-for-sale-kilimani-3710117,land,sale,"KSh 550,000,000"
Land at Thika-Garissa Rd,"Thika-Garissa Rd, Thika",,,,27/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-thika-3710046,land,sale,"KSh 131,000,000"
Land at Kiserian-Isinya Rd,"Kiserian-Isinya Rd, Isinya",,,,27/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-isinya-3710040,land,sale,"KSh 60,000,000"
Land at Kipeto,"Kipeto, Isinya",,,,18/06/2024,"['Scenic View', 'School']",/listings/land-for-sale-isinya-3663517,land,sale,Price not communicated
0.045 ha Land in Gikambura,"Gikambura, Kikuyu",,,,27/07/2024,[],/listings/0045-ha-land-for-sale-gikambura-3710025,land,sale,"KSh 970,000"
Land in Shanzu,Shanzu,,,,27/07/2024,"['Scenic View', 'Sea View']",/listings/land-for-sale-shanzu-3709951,land,sale,"KSh 250,000,000"
Land at Utange Mombasa,"Utange Mombasa, Bamburi",,,,27/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-bamburi-3709942,land,sale,"KSh 75,000,000"
Land at Redhill Road,"Redhill Road, Nyari, Westlands",,,,26/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-nyari-3709900,land,sale,"KSh 130,000,000"
Land at Elgeyo Marakwet Road,"Elgeyo Marakwet Road, Hurlingham",,,,26/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-hurlingham-3709896,land,sale,"KSh 340,000,000"
21 ac Land at Kiambu - Limuru Rd,"VPQX+X6 Riara Ridge, KIAMBU - LIMURU RD, Cianda",,,21 ac,26/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/21-ac-land-for-sale-cianda-3708848,land,sale,"KSh 441,000,000"
0.5 ac Land at Runda,"Runda, Westlands",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-runda-3703783,land,sale,"KSh 55,000,000"
1 m² Land in Redhill,Redhill,,,1 m²,18/06/2024,[],/listings/1-m2-land-for-sale-red-hill-9-3415201,land,sale,"KSh 20,000,000"
Land at Nairobi-Mombasa Road,"Nairobi-Mombasa Road, Taita-Taveta",,,,13/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-taita-taveta-3699869,land,sale,"KSh 800,000"
0.25 ac Commercial Land at Gatitu,"GATITU, Thika",,,,26/07/2024,"['Bus Stop', 'School', 'Shopping Centre']",/listings/025-ac-commercial-land-for-sale-thika-3709832,land,sale,"KSh 8,000,000"
2 ac Commercial Land at Ruiru,"Ruiru, Thika Road",,,2 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/2-ac-commercial-land-for-sale-thika-road-3709831,land,sale,"KSh 160,000,000"
0.25 m² Residential Land at Tana River Road,"TANA RIVER ROAD, Thika",,,,26/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/025-m2-residential-land-for-sale-thika-3709819,land,sale,"KSh 6,000,000"
5 ac Commercial Land at Garissa Road,"GARISSA ROAD, Thika",,,5 ac,26/07/2024,"['Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-commercial-land-for-sale-thika-3709811,land,sale,"KSh 350,000,000"
"5,000 ft² Land at Kitengela Prime Plot","Kitengela, EPZ raod, Kitengela Prime PLot",,,5000 ft²,26/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5000-ft2-land-for-sale-kitengela-3709772,land,sale,"KSh 7,500,000"
Land in Vipingo,Vipingo,,,,26/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3709791,land,sale,"KSh 20,000,000"
Land at Kikambala,Kikambala,,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kikambala-6-3538563,land,sale,"KSh 460,000,000"
Land at Convent Drive,"Convent Drive, Lavington",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-lavington-6-3551864,land,sale,"KSh 150,000,000"
0.1 ha Commercial Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,26/07/2024,"['Hospital', 'School']",/listings/01-ha-commercial-land-for-sale-kikuyu-town-3709743,land,sale,"KSh 15,000,000"
Land at La Marina,"La marina, Mtwapa",,,,26/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-mtwapa-3709598,land,sale,"KSh 7,000,000"
Land in Shanzu,Shanzu,,,,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-shanzu-3709560,land,sale,"KSh 1,700,000,000"
Residential Land at Mwitu Estate,"Mwitu Estate, Karen",,,,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-karen-3709543,land,sale,"KSh 300,000,000"
Residential Land in Ruiru,Ruiru,,,,25/07/2024,[],/listings/residential-land-for-sale-ruiru-3709515,land,sale,"KSh 6,700,000"
Commercial Land in Pangani,Pangani,,,,25/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/commercial-land-for-sale-pangani-3708229,land,sale,"KSh 130,000,000"
Land at Windy Ridge,"Windy Ridge, Karen",,,,11/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-karen-3699264,land,sale,"KSh 120,000,000"
20 ac Land at Eor Ekule,"56, Eor ekule, Narok",,,20 ac,17/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/20-ac-land-for-sale-narok-3668478,land,sale,"KSh 800,000"
"5,000 ft² Residential Land in Kitengela",Kitengela,,,5000 ft²,09/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5000-ft2-residential-land-for-sale-kitengela-3705027,land,sale,"KSh 1,400,000"
Land in Upper Hill,Upper Hill,,,,04/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-upper-hill-3687786,land,sale,"KSh 462,000,000"
Land at Riverside Lane,"Riverside Lane, Riverside, Westlands",,,,03/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-riverside-3703818,land,sale,"KSh 295,000,000"
5 ac Land in Karen,Karen,,,5 ac,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-karen-3709505,land,sale,"KSh 425,000,000"
0.05 ha Commercial Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,25/07/2024,"['Hospital', 'School']",/listings/005-ha-commercial-land-for-sale-kikuyu-town-3709484,land,sale,"KSh 8,000,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,,25/07/2024,"['Hospital', 'School']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3709426,land,sale,"KSh 3,500,000"
0.05 ha Land at Ndiguini,"Ndiguini, Kamangu",,,,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/005-ha-land-for-sale-kamangu-3709455,land,sale,"KSh 800,000"
Land at School Lane,"School Lane, Brookside, Westlands",,,,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-brookside-3646368,land,sale,"KSh 175,000,000"
"12,515 ac Land in Laikipia",Laikipia,,,12515 ac,25/07/2024,['Scenic View'],/listings/12515-ac-land-for-sale-laikipia-3493767,land,sale,"KSh 4,880,850,000"
60 ac Land at Waterfront,"Waterfront, Karen",,,60 ac,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/60-ac-land-for-sale-karen-3709349,land,sale,"KSh 3,960,000,000"
60 ac Land at Waterfront,"Waterfront, Karen",,,60 ac,25/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/60-ac-land-for-sale-karen-3709347,land,sale,"KSh 66,000,000"
"10,890 ft² Commercial Land at Magadi Road","Magadi road, Ongata Rongai",,,10890 ft²,24/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/10890-ft2-commercial-land-for-sale-ongata-rongai-3709270,land,sale,"KSh 35,000,000"
Residential Land in Riverside,"Riverside, Westlands",,,,24/07/2024,[],/listings/residential-land-for-sale-riverside-3709261,land,sale,"KSh 300,000,000"
Residential Land at Ruiru,"Ruiru, Tatu City",,,,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-tatu-city-3709256,land,sale,"KSh 22,500,000"
0.5 ac Land at Muthithi Road,"Muthithi Road, Kiambu Road",,,,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'Shopping Centre']",/listings/05-ac-land-for-sale-kiambu-road-3709204,land,sale,"KSh 35,000,000"
4.5 ac Land at Ruiru,"Near Kenyatta University - Ruiru Campus, Ruiru, Thika Road",,,4 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/45-ac-land-for-sale-thika-road-3709173,land,sale,"KSh 292,500,000"
0.5 ac Land at Kitisuru,"Kitisuru, Westlands",,,,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-kitisuru-3709127,land,sale,"KSh 55,000,000"
0.35 ac Residential Land in Embakasi,Embakasi,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/035-ac-residential-land-for-sale-embakasi-3-3462919,land,sale,"KSh 23,000,000"
0.5 ac Residential Land at Limuru Girls,"Limuru girls, Tigoni, Limuru",,,,18/06/2024,"['Scenic View', 'School']",/listings/05-ac-residential-land-for-sale-tigoni-7-3511434,land,sale,"KSh 18,500,000"
0.125 ac Land at Near Norbrook Kenya Ltd,"Chief Koinange area, Near Norbrook Kenya Ltd, Banana, Muchatha and Banana",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/0125-ac-land-for-sale-banana-3703950,land,sale,"KSh 7,000,000"
0.05 ha Land at Ondiri,"ondiri, Kikuyu Town, Kikuyu",,,,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/005-ha-land-for-sale-kikuyu-town-3709104,land,sale,"KSh 4,200,000"
"2,400 ft² Commercial Land at Clay City","clay city, Kasarani",,,2400 ft²,14/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/2400-ft2-commercial-land-for-sale-kasarani-3700094,land,sale,"KSh 8,000,000"
0.05 ha Residential Land at Karai,"Karai, Kamangu",,,,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kamangu-3709069,land,sale,"KSh 1,200,000"
0.5 ac Land at Runda Evergreen,"Runda Evergreen, Runda, Westlands",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-runda-3709017,land,sale,"KSh 60,000,000"
6.5 ac Land at Thika Road,"Near Kenyatta University - Ruiru Campus, Thika Road, Ruiru",,,6 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/65-ac-land-for-sale-ruiru-3709013,land,sale,"KSh 390,000,000"
6.5 ac Commercial Land at Ruiru,"Near Kenyatta University - Ruiru Campus, Ruiru, Thika Road",,,6 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/65-ac-commercial-land-for-sale-thika-road-3709006,land,sale,"KSh 60,000,000"
0.5 ac Land at Miotoni,"Miotoni, Karen",,,,24/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-karen-3708997,land,sale,"KSh 45,000,000"
1 ac Land at Off James Gichuru,"Off James Gichuru, Lavington",,,1 ac,24/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/1-ac-land-for-sale-lavington-3708993,land,sale,"KSh 230,000,000"
48 ac Land at Loita Plains Hotel,"Loita Plains Hotel, Narok",,,48 ac,24/07/2024,"['Bus Stop', 'Scenic View']",/listings/48-ac-land-for-sale-narok-3708988,land,sale,"KSh 400,000"
0.25 ac Land at Migaa Estate,"Migaa Estate, Kiambu Town",,,,23/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/025-ac-land-for-sale-kiambu-town-3708966,land,sale,"KSh 8,700,000"
5 ac Land in Kiambu Road,Kiambu Road,,,5 ac,23/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-kiambu-road-3708960,land,sale,"KSh 450,000,000"
0.5 ac Land at Mushroom Gardens,"Mushroom Gardens, Kiambu Road",,,,23/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-kiambu-road-3708958,land,sale,"KSh 30,000,000"
0.12 ac Land at Kiora,"Kiora, Kiambu Town",,,,23/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/012-ac-land-for-sale-kiambu-town-3708957,land,sale,"KSh 2,200,000"
